"","workerid","noun","gender","nounclass","slide_number","predicate1","predicate2","class1","class2","response","language","school","age","assess","education","lived","level","family","years","describe","classes","gender.1"
"2143","55","tomate","masculine","food","13","amarillo","duro","color","texture",0.05,"ESPAÑOL E ITALIANO","none",27,"Yes","3","both8","native","span","mostlive","SpanSpan","noclasses","Female"
"2144","55","silla","feminine","furniture","14","bueno","podrido","quality","age",0.03,"ESPAÑOL E ITALIANO","none",27,"Yes","3","both8","native","span","mostlive","SpanSpan","noclasses","Female"
"2145","55","manzana","feminine","food","15","duro","rojo","texture","color",1,"ESPAÑOL E ITALIANO","none",27,"Yes","3","both8","native","span","mostlive","SpanSpan","noclasses","Female"
"2146","55","sof&aacute; ","masculine","furniture","16","peque&ntilde;o","podrido","size","age",0.04,"ESPAÑOL E ITALIANO","none",27,"Yes","3","both8","native","span","mostlive","SpanSpan","noclasses","Female"
"2147","55","tomate","masculine","food","17","suave","peque&ntilde;o","texture","size",0.04,"ESPAÑOL E ITALIANO","none",27,"Yes","3","both8","native","span","mostlive","SpanSpan","noclasses","Female"
"2148","55","televisi&oacute;n ","feminine","furniture","18","suave","largo","texture","size",0,"ESPAÑOL E ITALIANO","none",27,"Yes","3","both8","native","span","mostlive","SpanSpan","noclasses","Female"
"2149","55","queso","masculine","food","19","viejo","mexicano","age","nationality",0.04,"ESPAÑOL E ITALIANO","none",27,"Yes","3","both8","native","span","mostlive","SpanSpan","noclasses","Female"
"2150","55","ventilador","masculine","furniture","20","marr&oacute;n","podrido","color","age",0.97,"ESPAÑOL E ITALIANO","none",27,"Yes","3","both8","native","span","mostlive","SpanSpan","noclasses","Female"
"2151","55","pl&aacute;tano","masculine","food","21","liso","espa&ntilde;ol","texture","nationality",0,"ESPAÑOL E ITALIANO","none",27,"Yes","3","both8","native","span","mostlive","SpanSpan","noclasses","Female"
"2152","55","silla","feminine","furniture","22","podrido","morado","age","color",0.97,"ESPAÑOL E ITALIANO","none",27,"Yes","3","both8","native","span","mostlive","SpanSpan","noclasses","Female"
"2153","55","televisi&oacute;n ","feminine","furniture","23","malo","fresco","quality","age",0.01,"ESPAÑOL E ITALIANO","none",27,"Yes","3","both8","native","span","mostlive","SpanSpan","noclasses","Female"
"2154","55","sof&aacute; ","masculine","furniture","24","suave","peque&ntilde;o","texture","size",0,"ESPAÑOL E ITALIANO","none",27,"Yes","3","both8","native","span","mostlive","SpanSpan","noclasses","Female"
"2155","55","zanahoria","feminine","food","25","bueno","min&uacute;sculo","quality","size",0.98,"ESPAÑOL E ITALIANO","none",27,"Yes","3","both8","native","span","mostlive","SpanSpan","noclasses","Female"
"2156","55","zanahoria","feminine","food","26","azul","malo","color","quality",0.97,"ESPAÑOL E ITALIANO","none",27,"Yes","3","both8","native","span","mostlive","SpanSpan","noclasses","Female"
"2157","55","manzana","feminine","food","27","nuevo","morado","age","color",0.95,"ESPAÑOL E ITALIANO","none",27,"Yes","3","both8","native","span","mostlive","SpanSpan","noclasses","Female"
"2158","55","manzana","feminine","food","28","bueno","americano","quality","nationality",0.96,"ESPAÑOL E ITALIANO","none",27,"Yes","3","both8","native","span","mostlive","SpanSpan","noclasses","Female"
"2211","58","ventilador","masculine","furniture","3","suave","verde","texture","color",0.08,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2212","58","zanahoria","feminine","food","4","podrido","amarillo","age","color",0.06,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2213","58","zanahoria","feminine","food","5","largo","mexicano","size","nationality",0.9,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2214","58","zanahoria","feminine","food","6","enorme","espa&ntilde;ol","size","nationality",0.86,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2215","58","escritorio","masculine","furniture","7","espa&ntilde;ol","morado","nationality","color",0.09,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2216","58","zanahoria","feminine","food","8","rojo","americano","color","nationality",0.93,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2217","58","tomate","masculine","food","9","rojo","bueno","color","quality",0.89,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2218","58","ventilador","masculine","furniture","10","liso","americano","texture","nationality",0.89,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2219","58","queso","masculine","food","11","rojo","redondo","color","shape",0.08,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2220","58","manzana","feminine","food","12","redondo","mexicano","shape","nationality",0.88,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2221","58","pl&aacute;tano","masculine","food","13","viejo","americano","age","nationality",0.09,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2222","58","tomate","masculine","food","14","verde","americano","color","nationality",0.9,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2223","58","tomate","masculine","food","15","morado","americano","color","nationality",0.9,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2224","58","zanahoria","feminine","food","16","largo","suave","size","texture",0.91,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2225","58","sof&aacute; ","masculine","furniture","17","mexicano","enorme","nationality","size",0.04,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2226","58","televisi&oacute;n ","feminine","furniture","18","enorme","rojo","size","color",0.92,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2227","58","zanahoria","feminine","food","19","mexicano","podrido","nationality","age",0.04,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2228","58","escritorio","masculine","furniture","20","bueno","verde","quality","color",0.09,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2229","58","escritorio","masculine","furniture","21","enorme","morado","size","color",0.92,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2230","58","escritorio","masculine","furniture","22","largo","liso","size","texture",0.9,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2231","58","manzana","feminine","food","23","podrido","malo","age","quality",0.92,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2232","58","televisi&oacute;n ","feminine","furniture","24","largo","viejo","size","age",0.04,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2233","58","televisi&oacute;n ","feminine","furniture","25","mexicano","rojo","nationality","color",0.08,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2234","58","pl&aacute;tano","masculine","food","26","nuevo","marr&oacute;n","age","color",0.03,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2235","58","sof&aacute; ","masculine","furniture","27","marr&oacute;n","nuevo","color","age",0.86,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2236","58","silla","feminine","furniture","28","corto","viejo","size","age",0.1,"Español e italiano","most",53,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"2237","59","tomate","masculine","food","3","corto","mexicano","size","nationality",1,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2238","59","queso","masculine","food","4","mexicano","viejo","nationality","age",0.51,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2239","59","escritorio","masculine","furniture","5","viejo","cuadrado","age","shape",0.8,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2240","59","silla","feminine","furniture","6","americano","grande","nationality","size",0.76,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2241","59","silla","feminine","furniture","7","bueno","liso","quality","texture",0.28,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2242","59","escritorio","masculine","furniture","8","mexicano","peque&ntilde;o","nationality","size",0.76,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2243","59","escritorio","masculine","furniture","9","espa&ntilde;ol","peque&ntilde;o","nationality","size",0.75,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2244","59","televisi&oacute;n ","feminine","furniture","10","liso","podrido","texture","age",0.77,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2245","59","sof&aacute; ","masculine","furniture","11","rojo","fresco","color","age",0.81,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2246","59","pl&aacute;tano","masculine","food","12","espa&ntilde;ol","morado","nationality","color",0.81,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2247","59","silla","feminine","furniture","13","enorme","podrido","size","age",0.81,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2248","59","tomate","masculine","food","14","marr&oacute;n","viejo","color","age",0.54,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2249","59","zanahoria","feminine","food","15","mexicano","azul","nationality","color",0.71,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2250","59","pl&aacute;tano","masculine","food","16","malo","cuadrado","quality","shape",0.75,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2251","59","queso","masculine","food","17","corto","duro","size","texture",0.74,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2252","59","tomate","masculine","food","18","americano","marr&oacute;n","nationality","color",0.8,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2253","59","televisi&oacute;n ","feminine","furniture","19","fresco","enorme","age","size",0.74,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2254","59","manzana","feminine","food","20","americano","podrido","nationality","age",0.78,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2255","59","tomate","masculine","food","21","redondo","malo","shape","quality",0.8,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2256","59","tomate","masculine","food","22","americano","min&uacute;sculo","nationality","size",0.8,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2257","59","silla","feminine","furniture","23","podrido","peque&ntilde;o","age","size",0.26,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2258","59","escritorio","masculine","furniture","24","podrido","corto","age","size",0.3,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2259","59","ventilador","masculine","furniture","25","suave","largo","texture","size",0.75,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2260","59","queso","masculine","food","26","nuevo","redondo","age","shape",0.27,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2261","59","tomate","masculine","food","27","peque&ntilde;o","malo","size","quality",0.51,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"2262","59","pl&aacute;tano","masculine","food","28","suave","grande","texture","size",0.68,"español","most",44,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
